"balance";"duration";"age";"job";"marital";"education";"poutcome";"total_loan";"campaign";"pdays";"previous";"y"
-0.21231184429079758;-0.7754396454956306;1.0;2.0;0.0;0.0;0.0;0.0;6;-1;0;"no"
-0.3050199605953545;-0.7185031344669974;1.0;3.0;0.0;2.0;0.0;1.0;7;-1;0;"no"
-0.12903167201721255;0.12289197295613785;1.0;1.0;0.0;0.0;0.0;2.0;4;-1;0;"no"
0.04255690934647587;-0.9589017365878931;1.0;1.0;0.0;1.0;0.0;2.0;8;-1;0;"no"
0.7172834371630309;-0.5635092988890514;0.0;1.0;0.0;1.0;0.0;1.0;4;-1;0;"no"
1.847065396874496;-0.6457509259304105;0.0;3.0;0.0;0.0;0.0;1.0;5;-1;0;"no"
0.13306517204380602;-0.8039079010099471;1.0;3.0;1.0;0.0;0.0;1.0;4;-1;0;"no"
0.995722050877734;-0.6615666234383641;2.0;6.0;0.0;1.0;0.0;2.0;6;-1;0;"no"
-0.24625244280229638;-0.759623947987677;1.0;3.0;0.0;2.0;0.0;0.0;10;-1;0;"no"
-0.38610027926171275;-0.5128990668635997;2.0;11.0;2.0;2.0;0.0;2.0;4;-1;0;"no"
-0.38610027926171275;-0.5128990668635997;2.0;11.0;2.0;2.0;0.0;2.0;4;-1;0;"no"
-0.4674948627291034;-0.9335966205751672;1.0;6.0;1.0;0.0;0.0;2.0;13;-1;0;"no"
-0.30030598857986857;1.4482474241226553;1.0;3.0;0.0;2.0;0.0;1.0;2;-1;0;"no"
-0.09917651591913489;-0.7659502269908584;2.0;4.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-1.3559214552476877;1.6285463757133274;1.0;6.0;0.0;1.0;0.0;0.0;1;-1;0;"no"
-0.8370702687432016;-0.7817659244988121;1.0;1.0;0.0;1.0;0.0;0.0;1;-1;0;"no"
2.6767244716000222;-0.27566360424429465;1.0;3.0;0.0;0.0;0.0;1.0;4;-1;0;"no"
-0.03946620372297958;0.0533029039211417;1.0;3.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.191256102621627;-0.949412318083121;1.0;3.0;0.0;3.0;0.0;2.0;1;-1;0;"no"
-0.2933921629571558;-0.8988020860576692;1.0;11.0;0.0;1.0;0.0;2.0;5;-1;0;"no"
-0.05360811976943741;0.36645371457862436;1.0;10.0;0.0;3.0;0.0;2.0;6;-1;0;"no"
-0.2795645117117304;-0.7532976689844955;1.0;3.0;0.0;0.0;0.0;1.0;5;-1;0;"no"
-0.4674948627291034;-0.829213017022673;1.0;7.0;0.0;3.0;0.0;2.0;34;-1;0;"no"
-0.23336758595996812;-1.0031856896101634;0.0;5.0;2.0;1.0;0.0;0.0;20;-1;0;"no"
-0.47095177554045975;-0.9620648760894839;0.0;6.0;2.0;3.0;0.0;0.0;18;-1;0;"no"
-0.4674948627291034;-0.8323761565242638;0.0;7.0;0.0;3.0;0.0;1.0;4;-1;0;"no"
-0.4674948627291034;-1.0000225501085727;0.0;7.0;0.0;0.0;0.0;1.0;28;-1;0;"no"
-0.46403794991774705;-0.5128990668635997;1.0;8.0;0.0;2.0;0.0;1.0;8;-1;0;"no"
0.3737920096346216;-0.8260498775210823;1.0;6.0;2.0;0.0;0.0;0.0;3;-1;0;"no"
1.3709542233104155;-0.5192253458667812;0.0;7.0;1.0;0.0;0.0;1.0;3;-1;0;"no"
-0.5262623805221616;-0.9525754575847117;1.0;1.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.42758323299798906;-0.759623947987677;0.0;6.0;1.0;1.0;0.0;1.0;3;-1;0;"no"
-0.44801044506509485;-0.90196522555926;0.0;1.0;1.0;1.0;0.0;2.0;34;-1;0;"no"
-0.37824365923590286;-1.0126751081149357;1.0;3.0;0.0;0.0;0.0;1.0;23;-1;0;"no"
-0.3408461479130477;-0.23137965122202434;1.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.3408461479130477;-0.23137965122202434;1.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.43795397143205816;-1.009511968613345;1.0;1.0;2.0;1.0;0.0;1.0;19;-1;0;"no"
-0.7575612740820052;-0.28831616225065754;0.0;3.0;0.0;3.0;0.0;1.0;9;-1;0;"no"
-0.46718059792807104;-0.9241072020703951;0.0;1.0;1.0;1.0;0.0;2.0;6;-1;0;"no"
0.002645279615361533;-0.6773823209463178;2.0;3.0;0.0;3.0;0.0;2.0;6;-1;0;"no"
-0.44675338586096525;-0.36423151028883516;0.0;1.0;1.0;1.0;0.0;2.0;3;-1;0;"no"
-0.4674948627291034;-0.652077204933592;0.0;6.0;0.0;0.0;0.0;2.0;9;-1;0;"no"
-0.4080988153339805;-0.8228867380194916;0.0;2.0;1.0;0.0;0.0;1.0;2;-1;0;"no"
-0.41061293374223967;-1.022164526619708;0.0;7.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
-0.4674948627291034;-0.8924758070544877;0.0;5.0;0.0;1.0;0.0;0.0;28;-1;0;"no"
-0.19848419304537213;-0.9146177835656228;0.0;3.0;0.0;2.0;0.0;1.0;10;-1;0;"no"
2.11513327215513;-0.6457509259304105;2.0;3.0;2.0;2.0;0.0;1.0;10;-1;0;"no"
-0.24782376680745835;0.7839881287886012;0.0;3.0;0.0;0.0;0.0;0.0;10;-1;0;"no"
0.2813981581310971;-0.8260498775210823;0.0;1.0;1.0;0.0;0.0;1.0;6;-1;0;"no"
-0.21231184429079758;-0.6805454604479085;1.0;7.0;0.0;0.0;0.0;2.0;6;-1;0;"no"
0.8511602424028317;-1.0063488291117542;2.0;2.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
0.008616310834977063;-0.9051283650608507;1.0;1.0;1.0;1.0;0.0;1.0;5;-1;0;"no"
-0.559888714232628;-1.0063488291117542;1.0;3.0;0.0;2.0;0.0;0.0;22;-1;0;"no"
-0.26573686046630496;0.9990816148967712;1.0;7.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.2437383243940372;-0.9177809230672136;0.0;7.0;1.0;0.0;0.0;2.0;25;-1;0;"no"
1.1453120961691547;0.6574625487249719;0.0;2.0;0.0;0.0;0.0;2.0;8;-1;0;"no"
-0.12934593681824494;-0.7912553430035842;1.0;0.0;0.0;1.0;0.0;2.0;23;-1;0;"no"
-0.12934593681824494;-0.7912553430035842;1.0;0.0;0.0;1.0;0.0;2.0;23;-1;0;"no"
0.10163869194056638;-0.8798232490481248;1.0;2.0;1.0;2.0;0.0;2.0;7;-1;0;"no"
-0.09477680870468133;-1.009511968613345;0.0;6.0;0.0;1.0;0.0;3.0;16;-1;0;"no"
-0.3898714568741015;-0.7975816220067657;1.0;2.0;0.0;0.0;0.0;1.0;5;-1;0;"no"
-0.3898714568741015;-0.7975816220067657;1.0;2.0;0.0;0.0;0.0;1.0;5;-1;0;"no"
-0.45618132989193716;-0.9304334810735766;0.0;3.0;1.0;2.0;0.0;3.0;32;-1;0;"no"
-0.4674948627291034;-0.7691133664924491;1.0;4.0;0.0;2.0;0.0;2.0;3;-1;0;"no"
-0.06492165260660368;-0.8956389465560785;1.0;8.0;2.0;0.0;0.0;2.0;3;-1;0;"no"
-0.4910647228065331;-0.9683911550926654;0.0;1.0;1.0;1.0;0.0;0.0;8;-1;0;"no"
-0.4910647228065331;-0.9683911550926654;0.0;1.0;1.0;1.0;0.0;0.0;8;-1;0;"no"
-0.4806939843724641;-0.5856512754001866;0.0;8.0;0.0;0.0;0.0;0.0;4;-1;0;"no"
-0.15605844490599863;-1.0031856896101634;1.0;11.0;0.0;0.0;0.0;2.0;6;-1;0;"no"
-0.10986151915423636;-0.8070710405115379;1.0;2.0;0.0;0.0;0.0;0.0;8;-1;0;"no"
-0.28270715972205435;1.014897312404725;1.0;8.0;1.0;0.0;0.0;2.0;3;-1;0;"no"
0.6261466448636359;-0.6457509259304105;1.0;7.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;0.5151212711533889;1.0;1.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;0.5151212711533889;1.0;1.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.12243211119553221;-0.8007447615083565;1.0;1.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.22582523073519062;-0.8513549935338082;1.0;2.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
1.1688819562465844;-0.531877903873144;2.0;4.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.39489969369061984;-0.26933732524111315;1.0;1.0;0.0;0.0;0.0;3.0;1;-1;0;"no"
-0.3317324686831082;-0.7406451109781325;0.0;6.0;0.0;0.0;0.0;0.0;1;-1;0;"no"
-0.345874384729566;-0.5666724383906422;0.0;6.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.345874384729566;-0.5666724383906422;0.0;6.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;0.25258069252135795;1.0;3.0;0.0;3.0;0.0;2.0;1;-1;0;"no"
2.4303408675906235;-0.24086906972679656;1.0;1.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4665520683260062;-0.5888144149017773;2.0;11.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
1.1739101930631028;-0.7659502269908584;1.0;1.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4159554353597904;-0.6615666234383641;0.0;10.0;0.0;3.0;0.0;2.0;2;-1;0;"no"
-0.39332836968545787;-0.4053523238095147;1.0;1.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
0.01741572526388416;-0.6552403444351826;1.0;3.0;0.0;2.0;0.0;2.0;2;-1;0;"no"
-0.4674948627291034;0.04697662491796024;1.0;10.0;0.0;3.0;0.0;2.0;1;-1;0;"no"
-0.20508375386705247;-0.7817659244988121;0.0;1.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.1739715385648452;-0.7438082504797232;1.0;1.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.15354432649773944;-0.8228867380194916;2.0;2.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;-0.3231106967681556;1.0;7.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
-0.48257957317865846;-0.9747174340958468;1.0;4.0;2.0;1.0;0.0;2.0;4;-1;0;"no"
-0.13531696803786047;0.5056318526486167;1.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.21734008110731592;0.29686464554362824;2.0;6.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.21734008110731592;0.29686464554362824;2.0;6.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
0.29616860377961973;-0.19658511670452627;1.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.35153115114814915;-0.3231106967681556;1.0;6.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.27579333409934165;0.3980851095945317;1.0;6.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4256976441917947;-0.5476936013810978;1.0;6.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.13625976244095767;-0.17444314019339113;1.0;3.0;0.0;2.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;-0.7659502269908584;1.0;2.0;0.0;0.0;0.0;2.0;4;-1;0;"no"
-0.16925756654935928;-0.7501345294829047;1.0;2.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.46623780352497385;-0.6109563914129125;1.0;6.0;0.0;0.0;0.0;0.0;3;-1;0;"no"
-0.19754139864227493;-0.4622888348381479;0.0;1.0;0.0;1.0;0.0;0.0;3;-1;0;"no"
-0.2607086236497866;-4.7046760590077185E-4;1.0;7.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
0.6415456201142233;-0.43698371882542203;1.0;1.0;0.0;1.0;0.0;1.0;3;-1;0;"no"
-0.38390042565448596;0.15136022847045447;1.0;7.0;0.0;2.0;0.0;1.0;2;-1;0;"no"
-0.4674948627291034;0.12605511245772857;1.0;2.0;0.0;0.0;0.0;0.0;2;-1;0;"no"
-0.36755865600080134;-0.09220151315203205;1.0;0.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.3562451231636351;-0.5761618568954143;0.0;6.0;1.0;1.0;0.0;1.0;3;-1;0;"no"
-0.5196628197004812;0.13238139146091005;1.0;4.0;2.0;0.0;0.0;3.0;2;-1;0;"no"
1.5060880877543459;0.35696429607385216;1.0;2.0;0.0;2.0;0.0;2.0;2;-1;0;"no"
2.5755312056675908;1.6728303287355977;2.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.4074702857319157;1.3438638205701612;1.0;3.0;0.0;3.0;0.0;2.0;2;-1;0;"no"
-0.29967745897780373;-0.044754420628171046;1.0;6.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.30690554940154885;-0.9241072020703951;1.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.45523853548883997;-0.6267720889208661;1.0;6.0;1.0;1.0;0.0;2.0;2;-1;0;"no"
-0.17302874416174802;-0.5476936013810978;2.0;4.0;0.0;3.0;0.0;2.0;1;-1;0;"no"
-0.17302874416174802;-0.5476936013810978;2.0;4.0;0.0;3.0;0.0;2.0;1;-1;0;"no"
-0.3917570456802959;-0.5761618568954143;2.0;4.0;2.0;1.0;0.0;3.0;1;-1;0;"no"
-0.4674948627291034;-0.8671706910417619;2.0;6.0;2.0;0.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;-0.8671706910417619;2.0;6.0;2.0;0.0;0.0;2.0;1;-1;0;"no"
-0.029409730089942895;-0.6742191814447271;1.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.2698223028797261;-0.41800488181587764;1.0;6.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.45398147628471036;-0.5350410433747348;0.0;6.0;1.0;0.0;0.0;2.0;1;-1;0;"no"
-0.10860445995010677;-0.28515302274906684;2.0;11.0;0.0;2.0;0.0;2.0;2;-1;0;"no"
-0.4674948627291034;0.018508369403643633;1.0;3.0;0.0;2.0;0.0;2.0;2;-1;0;"no"
-0.4674948627291034;-0.5698355778922328;0.0;1.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.25442332762913866;-0.7090137159622252;1.0;3.0;0.0;2.0;0.0;2.0;3;-1;0;"no"
-0.39615675289474944;-0.307294999260202;1.0;2.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.3043914309932897;-0.639424646927229;1.0;1.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
-0.4071560209308833;-0.3958629053047425;1.0;6.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
0.20063210426577124;-0.746971389981314;1.0;7.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.3575021823677647;-0.829213017022673;1.0;2.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.3028201069881277;0.5214475501565703;0.0;6.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
0.15474944331504137;-0.4812676718476923;1.0;2.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.25882303484359226;-0.10485407115839498;1.0;2.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
4.221964498276315;-0.8228867380194916;2.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.1406594696554112;-0.6489140654320013;2.0;11.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.44738191546303;-0.9525754575847117;1.0;1.0;2.0;1.0;0.0;2.0;3;-1;0;"no"
-0.4674948627291034;0.2557438320229487;0.0;6.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.4788083955662697;-0.1143434896631672;1.0;6.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
-0.44675338586096525;-0.2819898832474761;0.0;6.0;0.0;0.0;0.0;3.0;1;-1;0;"no"
0.08749677589410855;0.050139764419550974;2.0;4.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.08094915745925589;-0.5476936013810978;1.0;3.0;0.0;3.0;0.0;2.0;3;-1;0;"no"
-0.08094915745925589;-0.5476936013810978;1.0;3.0;0.0;3.0;0.0;2.0;3;-1;0;"no"
0.7505955060724648;0.3696168540802151;2.0;1.0;0.0;1.0;0.0;3.0;3;-1;0;"no"
2.1079051817313847;-0.6552403444351826;1.0;1.0;0.0;1.0;0.0;2.0;3;-1;0;"no"
-0.045437234942595106;-0.6299352284224569;1.0;1.0;0.0;1.0;0.0;2.0;4;-1;0;"no"
-0.3311039390810434;0.584710340188385;1.0;7.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.3631589487863478;0.1355445309625008;2.0;6.0;0.0;1.0;0.0;2.0;3;-1;0;"no"
-0.22551096593415823;-0.20607453520929847;1.0;1.0;0.0;1.0;0.0;3.0;2;-1;0;"no"
-0.31413363982529396;0.012182090400462165;0.0;6.0;2.0;0.0;0.0;2.0;2;-1;0;"no"
-0.14443064726779997;-0.47494139284451087;1.0;1.0;2.0;1.0;0.0;2.0;4;-1;0;"no"
0.02621513969279126;2.1125067194567095;0.0;1.0;1.0;1.0;0.0;2.0;2;-1;0;"no"
0.02621513969279126;2.1125067194567095;0.0;1.0;1.0;1.0;0.0;2.0;2;-1;0;"no"
-0.39741381209887905;-0.746971389981314;1.0;1.0;0.0;1.0;0.0;2.0;6;-1;0;"no"
-0.3106767270139376;-0.6742191814447271;1.0;1.0;0.0;1.0;0.0;2.0;4;-1;0;"no"
-0.46529500912187666;-0.6710560419431364;0.0;6.0;0.0;0.0;0.0;2.0;6;-1;0;"no"
-0.5514035646047533;-0.7501345294829047;1.0;2.0;0.0;0.0;0.0;3.0;4;-1;0;"no"
-0.295906281365415;-0.7501345294829047;0.0;1.0;1.0;1.0;0.0;1.0;3;-1;0;"no"
-0.0014401627980596197;-0.8924758070544877;1.0;1.0;0.0;1.0;0.0;2.0;4;-1;0;"no"
-0.0014401627980596197;-0.8924758070544877;1.0;1.0;0.0;1.0;0.0;2.0;4;-1;0;"no"
0.6148331120264696;-0.3673946497904259;1.0;6.0;0.0;0.0;0.0;2.0;3;-1;0;"no"
-0.1680005073452297;-0.6425877864288198;1.0;7.0;0.0;0.0;0.0;0.0;3;-1;0;"no"
0.38950524968624145;-0.38953662630156105;0.0;10.0;0.0;0.0;0.0;2.0;3;-1;0;"no"
0.012073223646333424;-0.17444314019339113;1.0;6.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.4087273449360453;-0.16179058218702821;1.0;3.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
-0.34241747191820965;-0.6330983679240476;1.0;3.0;0.0;0.0;0.0;0.0;2;-1;0;"no"
-0.34241747191820965;-0.6330983679240476;1.0;3.0;0.0;0.0;0.0;0.0;2;-1;0;"no"
-0.2852212781303135;-0.3768840682951981;0.0;11.0;0.0;2.0;0.0;2.0;2;-1;0;"no"
0.448587032280332;-0.639424646927229;0.0;1.0;1.0;0.0;0.0;2.0;2;-1;0;"no"
-0.27390774529314726;0.3506380170706707;1.0;3.0;0.0;0.0;0.0;1.0;6;-1;0;"no"
-0.3612733599801534;-0.4559625558349665;0.0;6.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.4351255882227666;-0.8323761565242638;1.0;1.0;0.0;1.0;0.0;3.0;2;-1;0;"no"
0.11798046159425099;-0.5223884853683719;0.0;11.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.4228692609825031;-0.7248294134701788;1.0;1.0;1.0;0.0;0.0;3.0;4;-1;0;"no"
-0.36912998000596337;-0.37055778929201666;1.0;5.0;0.0;0.0;0.0;2.0;4;-1;0;"no"
1.414322765852886;-0.3262738362697464;1.0;1.0;2.0;1.0;0.0;0.0;2;-1;0;"no"
-0.38924292727203674;-0.11118035016157646;1.0;1.0;2.0;1.0;0.0;2.0;6;-1;0;"no"
-0.21576875710215393;1.9069026518533119;1.0;11.0;1.0;2.0;0.0;2.0;4;-1;0;"no"
-0.29999172377883615;-0.3389263942761093;0.0;1.0;0.0;0.0;0.0;2.0;12;-1;0;"no"
-0.29999172377883615;-0.3389263942761093;0.0;1.0;0.0;0.0;0.0;2.0;12;-1;0;"no"
1.460205426803616;-0.6362615074256383;1.0;3.0;0.0;3.0;0.0;2.0;2;-1;0;"no"
-0.09320548469951935;-0.7912553430035842;2.0;6.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.38421469045551837;0.002692671895689962;0.0;11.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.4674948627291034;-0.6457509259304105;1.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.03066678929407248;-0.5698355778922328;2.0;4.0;0.0;2.0;0.0;3.0;2;-1;0;"no"
-0.4564955946929695;-0.30413185975861123;1.0;7.0;0.0;0.0;0.0;2.0;4;-1;0;"no"
-0.33518938149446453;0.15136022847045447;1.0;11.0;0.0;2.0;0.0;2.0;4;-1;0;"no"
-0.33518938149446453;0.15136022847045447;1.0;11.0;0.0;2.0;0.0;2.0;4;-1;0;"no"
-0.11583255037385189;-0.40851546331110544;0.0;1.0;0.0;1.0;0.0;2.0;7;-1;0;"no"
-0.31004819741187284;-0.5635092988890514;1.0;1.0;0.0;0.0;0.0;2.0;4;-1;0;"no"
-0.45712412429503435;-0.5160622063651904;0.0;5.0;0.0;0.0;0.0;2.0;4;-1;0;"no"
-0.2006840466525989;-0.7564608084860862;0.0;1.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.4200408777732116;-0.531877903873144;2.0;1.0;2.0;0.0;0.0;2.0;4;-1;0;"no"
-0.3135051102232292;-0.6077932519113217;1.0;2.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.3135051102232292;-0.6077932519113217;1.0;2.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.2896209853447671;-0.5065727878604181;0.0;6.0;2.0;0.0;0.0;1.0;2;-1;0;"no"
0.5170967589053944;0.26207011102613015;1.0;6.0;1.0;1.0;0.0;2.0;3;-1;0;"no"
0.5170967589053944;0.26207011102613015;1.0;6.0;1.0;1.0;0.0;2.0;3;-1;0;"no"
-0.4605810371063907;-0.199748256206117;1.0;1.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
0.3684495080170709;-0.24086906972679656;0.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.4495817690702568;-0.7153399949654067;1.0;6.0;1.0;0.0;0.0;3.0;4;-1;0;"no"
0.1780050385914387;-0.6362615074256383;1.0;3.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.3895571920730691;-0.41800488181587764;1.0;3.0;0.0;2.0;0.0;3.0;2;-1;0;"no"
-0.2713936268848881;-0.3294369757713371;2.0;6.0;0.0;1.0;0.0;2.0;4;-1;0;"no"
-0.4162697001608228;-0.7754396454956306;2.0;1.0;0.0;1.0;0.0;2.0;3;-1;0;"no"
-0.1846565417999467;0.5404263871661147;0.0;1.0;1.0;1.0;0.0;2.0;4;-1;0;"no"
-0.4674948627291034;-0.05424383913294325;1.0;3.0;0.0;0.0;0.0;2.0;5;-1;0;"no"
-0.37761512963383803;-0.48443081134928306;0.0;5.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
-0.365673067194607;-0.8102341800131286;1.0;1.0;1.0;1.0;0.0;3.0;1;-1;0;"no"
-0.46623780352497385;-0.5729987173938236;2.0;4.0;0.0;0.0;0.0;3.0;1;-1;0;"no"
2.913051601976384;-0.16495372168861894;1.0;6.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
-0.3348751166934322;0.24625441351817648;0.0;9.0;2.0;0.0;0.0;2.0;3;-1;0;"no"
-0.333932322290335;0.739704175766331;1.0;6.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
-0.37824365923590286;-0.6236089494192754;1.0;2.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
-0.30910540300877565;-0.3199475572665649;1.0;6.0;0.0;0.0;0.0;3.0;3;-1;0;"no"
-0.44863897466715963;0.3095172035499911;1.0;1.0;0.0;1.0;0.0;2.0;3;-1;0;"no"
-0.31036246221290525;-0.7058505764606344;0.0;6.0;0.0;1.0;0.0;2.0;6;-1;0;"no"
-0.4674948627291034;-0.6204458099176846;1.0;6.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.4674948627291034;-0.09852779215521353;1.0;7.0;0.0;1.0;0.0;2.0;8;-1;0;"no"
0.054184706984674536;-0.4464731373301943;1.0;3.0;0.0;3.0;0.0;2.0;2;-1;0;"no"
-0.2682509788745641;-0.652077204933592;1.0;6.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.44643912105993283;-0.8260498775210823;0.0;0.0;1.0;0.0;0.0;2.0;2;-1;0;"no"
-0.47817986596420486;-0.6236089494192754;1.0;1.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.47817986596420486;-0.6236089494192754;1.0;1.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.36064483037808864;0.23360185551181353;0.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.04355164613640073;-0.6204458099176846;0.0;11.0;0.0;2.0;0.0;1.0;2;-1;0;"no"
1.0299769141902653;-0.6963611579558623;1.0;6.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.40338484331849456;-0.6141195309145031;1.0;6.0;2.0;0.0;0.0;2.0;2;-1;0;"no"
-0.40307057851746214;-0.2819898832474761;1.0;3.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.576544748687345;-0.7722765059940399;1.0;6.0;1.0;0.0;0.0;3.0;2;-1;0;"no"
-0.3219902598511039;-0.060570118136124715;0.0;6.0;0.0;0.0;0.0;1.0;4;-1;0;"no"
-0.39395689928752264;-0.7121768554638159;1.0;6.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.2679367140735317;-0.3167844177649742;1.0;2.0;0.0;3.0;0.0;2.0;4;-1;0;"no"
-0.3785579240369352;-0.6489140654320013;2.0;4.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.295906281365415;-0.5729987173938236;0.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.295906281365415;-0.5729987173938236;0.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
0.7967924318242271;-0.6236089494192754;1.0;6.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.46215236111155267;-0.41800488181587764;1.0;11.0;0.0;2.0;0.0;2.0;2;-1;0;"no"
-0.5815729855038633;-0.402189184307924;1.0;7.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.42852602740108625;-0.7975816220067657;1.0;3.0;0.0;2.0;0.0;2.0;2;-1;0;"no"
-0.46372368511671463;-0.4907570903524645;0.0;6.0;1.0;0.0;0.0;2.0;2;-1;0;"no"
-0.27485053969624446;-0.7659502269908584;0.0;1.0;1.0;1.0;0.0;2.0;2;-1;0;"no"
-0.03066678929407248;-0.6710560419431364;0.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
0.05229911817848016;-0.5034096483588275;0.0;6.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.3289040854738166;-0.10169093165680426;1.0;1.0;0.0;1.0;0.0;2.0;9;-1;0;"no"
-0.4602667723053583;-0.652077204933592;1.0;4.0;0.0;0.0;0.0;0.0;2;-1;0;"no"
0.16354885774394848;-0.7058505764606344;2.0;11.0;0.0;2.0;0.0;2.0;2;-1;0;"no"
-1.0272004733678013;-0.41484174231428694;1.0;5.0;0.0;1.0;0.0;0.0;2;-1;0;"no"
0.8634165696430951;2.039754510920123;1.0;11.0;0.0;1.0;0.0;2.0;4;-1;0;"no"
-0.4564955946929695;0.05646604342273244;0.0;6.0;0.0;1.0;0.0;2.0;4;-1;0;"no"
-0.4747229531528485;-0.5571830198858699;0.0;6.0;1.0;0.0;0.0;3.0;5;-1;0;"no"
